SSin,SNHin,Qin,SSr1,SOr1,SNOr1,SNHr1,SSr2,SOr2,SNOr2,SNHr2,SSr3,SOr3,SNOr3,SNHr3,SALKr3,Qr3,SSr4,SOr4,SNOr4,SNHr4,SSr5,SOr5,SNOr5,SNHr5,SALKr5,Qr5,SSu,SOu,SNOu,SNHu,SSe,SOe,SNOe,SNHe,BODe
62.16018,31.67387,22713,3.45382923602875,0.00890590350614624,3.69046704369764,11.8635351131236,1.81031449510606,7.76879055827743e-05,1.23466343836629,12.2961301662653,1.38010647412357,1.53948015367268,5.37644296594409,8.55202678148983,4.95572052153126,64539.8854928299,1.13569042223765,2.10697556880214,9.46362877289526,5.1659309291477,0.95098063824248,2.06090437977548,12.8700111229742,2.3435722465349,3.94298673887067,64539.8854928299,0.920644141952686,1.99616862632667,12.2891250010842,1.87115426239948,0.92897911119116,1.99392160127329,12.2786167906492,2.21320584884199,2.77185789344291
64.57526,33.15925,21366,3.58669260285784,0.00897657289090931,3.32400944886605,12.6229613181792,1.84826210222077,8.09964430553787e-05,1.06234380006462,12.6208321052516,1.36994691033979,1.53925874557867,5.41425601097737,8.36003275329453,4.94582684498541,63780.491629797,1.1222797400627,2.12672833039335,9.5854426160422,4.82354165866796,0.941615261617109,1.97009311096208,12.9399490182004,2.10711814423868,3.92816861473542,63780.491629797,0.922980564689008,1.99559597089338,12.2873477405936,1.95710053990888,0.934130839269682,1.99292940799105,12.2776426139351,2.32546214944425,2.8273206807849
67.84871,35.11773,22596,3.78510313262831,0.00937654170244653,3.32890213129789,13.0901405717802,1.89966529416037,8.92686514674448e-05,0.986524345484895,13.0762420747797,1.37737392480917,1.52851733284375,5.31071043838781,8.47362390870969,4.96261464744266,65925.5562971919,1.1181998818067,2.13079553505594,9.57567791436591,4.66232555221903,0.93621125953234,2.04163353732335,12.9373161026603,1.92722835902069,3.9232654013232,65925.5562971919,0.925883498451331,1.99507074100893,12.2864669220716,2.04701665909716,0.938984019348475,1.99284101843938,12.2842232278141,2.42434665444774,2.88450852284543
72.14054,37.86587,22452,3.97491152823767,0.00876645430811547,3.29137455263261,13.7364849268888,1.945510885183,8.14068473442448e-05,0.956235391479856,13.6139520696303,1.39145294454835,1.5245766846006,5.18938581135855,8.77748006066141,4.98630932974583,65281.2334462083,1.12135565457396,2.1231847478831,9.48976273818516,4.68049229151407,0.93487635744751,1.95839693115781,12.8539381077797,1.84689753808786,3.93043978677877,65281.2334462083,0.929144185098736,1.99475132424479,12.2879407509041,2.13684164473551,0.943373715965605,1.99374983144241,12.3009916350638,2.50605899150044,2.93565784524891
72.47069,37.86587,14847,3.24145821227502,0.00967615796153801,3.34634498344895,13.7202745345374,1.8729320970581,7.82993768273785e-05,0.870542525525716,14.0867447025871,1.38663528150551,1.55823959361999,5.24873355108614,9.00022965442839,4.98360549583294,58542.9473030709,1.11631932051457,2.13875762099041,9.56907073367982,4.66110491390339,0.928080782152004,2.06385685068106,12.8907000237433,1.72694073008424,3.92338687010969,58542.9473030709,0.932547768419225,1.99475924426678,12.2932082218085,2.22234764122448,0.94637015682667,1.9951920905679,12.3232030212944,2.55486468304775,2.88699470796995
69.7643,36.8501,15033,2.88212795203892,0.00933562209843394,3.88716348149514,12.7691241685412,1.78270777086538,7.62093398877263e-05,1.01894539370941,13.9760043263418,1.37374848579381,1.56668509316588,5.33347141388469,9.16944095529302,4.97140728126438,57714.0758224107,1.10981627667278,2.15277261541488,9.67552693978447,4.69785292119447,0.921240595830808,1.90911579531522,12.9427766378471,1.6653368565712,3.91600853636585,57714.0758224107,0.935886792480383,1.99516554780369,12.3034418353379,2.29946174760106,0.948268602979853,1.99668636571555,12.3459573469173,2.58019611415603,2.77044721639013
67.49915,36.47441,15055,2.73620581085128,0.00859442494990147,4.20307611467944,12.1813738096721,1.69521889625656,6.52622853684435e-05,1.23959820217306,13.5285389333387,1.34615316639683,1.56537056522736,5.47769656979763,9.14126905274919,4.94223283984279,52107.6302966225,1.10006239026997,2.15706086826668,9.78771125066968,4.74373794010994,0.915108175716043,2.05154183407348,13.0012398737182,1.65658279917618,3.9081596502099,52107.6302966225,0.938977006006357,1.99597650171,12.3193204002123,2.36464814152893,0.949723957305636,1.99839547658381,12.3729010095683,2.59334060049471,2.67923719865107
62.83833,34.38721,14496,2.57193567795588,0.00883505804593189,4.09084981571284,12.0915462249618,1.62259594840639,6.49544235776953e-05,1.23656977609721,13.2340302541052,1.30006883904559,1.57971965240339,5.77956969733866,8.81677791483071,4.88561890150207,50794.3566345999,1.07408624133451,2.18979616253424,10.1072745370264,4.54039497876144,0.899258788501587,2.19260440590373,13.2360983279531,1.51471660464655,3.87565616318129,50794.3566345999,0.941668469257256,1.99712796718343,12.3409533546585,2.41522736196856,0.950687191025636,2.00011861365814,12.4023882413538,2.59423354348079,2.60490936125236
62.24019,34.67942,14056,2.45590693226389,0.009475363797284,4.12728150419899,11.8690150495243,1.57215545930093,7.34757053401064e-05,1.21696338476171,12.9980259439823,1.25657678597007,1.57972052115801,6.02331070697218,8.47028125679405,4.83582842945566,53440.7287700726,1.04446069384731,2.22626816502055,10.4425881391934,4.26445874995347,0.880836892027365,2.06089291624693,13.4808730315919,1.36523152883731,3.84022330155604,53440.7287700726,0.943849065179635,1.99848389449915,12.3679697459449,2.44955963436767,0.951179733406021,2.00168532149628,12.4330143440212,2.58439099512476,2.54250435601689
53.74197,32.06695,12345,2.17176238063124,0.00763728103484558,4.28172113028773,11.4458339675702,1.49930973279906,4.78860429533083e-05,1.24901610392091,12.7050194127758,1.21330565926201,1.59536775939788,6.27305463692465,8.08002764186118,4.78654121950478,43277.1946215372,1.01340095311512,2.26658906825045,10.7835966839572,3.92777980588917,0.860665713786343,2.05399328226185,13.7111316514738,1.2063640855244,3.80455301551507,43277.1946215372,0.945440234956407,1.9999183986501,12.3997349976184,2.4670589935466,0.951250608950561,2.00305070148012,12.4631168075144,2.56640771611534,2.48329591082202
54.44886,29.89975,12344,2.07500386004804,0.00877424960737752,4.49402688983139,10.8353354772501,1.44359587965402,6.025253099688e-05,1.3133294949626,12.3246168189839,1.17043180020159,1.60479664594373,6.53141975771392,7.64200002707179,4.73718264312075,46322.5665469694,0.980781551455466,2.32513473659092,11.1462490259903,3.52583949342717,0.838229435859596,2.10020406743742,13.9538442776869,1.01447743969558,3.76605169992762,46322.5665469694,0.946385633474884,2.00141179062412,12.4356463355163,2.46803048435005,0.950972589386906,2.00429874235018,12.4922102313089,2.54280204294588,2.42607596588621
50.06769,27.06813,11274,1.91803477697659,0.008727220475575,4.59287537657458,10.2453161415375,1.3853186357899,5.68763529105609e-05,1.35112064841284,11.8890862416346,1.12624418600722,1.62831474782418,6.83167621916891,7.12185177723684,4.68313960988685,45071.6952386817,0.946761655131312,2.4101485592413,11.5392902828147,3.0576342693331,0.814167294699888,2.03643936883866,14.178832332583,0.814369003990649,3.72937672226637,45071.6952386817,0.946637547846927,2.00302451831529,12.4753892603274,2.45340863290221,0.950376605538611,2.00554071879916,12.5214359660158,2.51432889438359,2.37631218049568
46.35457,24.70265,10981,1.80168019008059,0.00901914482958225,4.69749231914333,9.61422898358786,1.33414132125466,5.98655717970874e-05,1.3743869472099,11.4118472965148,1.08315124664953,1.65794870648863,7.14325026426661,6.54686736921116,4.62855033172966,44324.9889711053,0.912478439664567,2.53465859563089,11.9388848495202,2.55049367024544,0.78954509901773,2.04371129598084,14.3557883789635,0.633983619231033,3.69910626809915,44324.9889711053,0.946145464825526,2.00484302016361,12.5190772822968,2.42447465456824,0.94949488866801,2.00679499450854,12.5504539019075,2.4826643180692,2.3305824977314
44.35819,23.38772,10448,1.7263561881669,0.00596627561278335,4.58152005977899,9.22645392515881,1.28228753539601,2.94666718105265e-05,1.33220831501342,10.9463381682563,1.03870167281519,1.72307481028258,7.54178901783492,5.86220547399764,4.56322040806396,31953.3854964991,0.87685556377056,2.72469059633097,12.377837194567,1.98607279063983,0.763382870255481,2.11678710342652,14.5219541766386,0.452731836775662,3.67146453230944,31953.3854964991,0.944848692477494,2.00694874013597,12.5672667637875,2.38260040336226,0.948304505196935,2.00812573634337,12.5805609182358,2.44752863290117,2.2924265964785
42.57931,22.19802,10000,1.61958479603576,0.00929279662118419,4.93367014603957,8.51308486387054,1.24762658575537,6.17825921170934e-05,1.41172548810103,10.4524126489323,1.00634040773394,1.74572059858503,7.69936335072881,5.35121912245948,4.53229560890658,41232.6329133956,0.848235326217482,2.94514055011273,12.5941464485555,1.58550477616933,0.741621499042206,2.06667495723541,14.5557908949937,0.361429969143787,3.66154598627444,41232.6329133956,0.942673903875208,2.00937360095186,12.6208583835905,2.3290620379992,0.946859150517319,2.00947410998393,12.61083603242,2.41094267062537,2.25605094088049
40.00033,20.31607,11190,1.60479423828814,0.00799642594259364,5.0173510895153,8.09012622673106,1.20229705647561,4.82980231655442e-05,1.53029655133887,9.91817219969655,0.972610818172961,1.81611164004944,7.93091798408339,4.77367333348611,4.49355273189803,38233.8436087237,0.821334335342689,3.19663711396021,12.7465176740817,1.22248311113611,0.721156287439446,2.06052113417693,14.548417721616,0.281051862676773,3.65769395047889,38233.8436087237,0.939537181576893,2.01209948551118,12.6809167813898,2.2649449484237,0.944946379809448,2.01100362918125,12.6454464877414,2.36857167837073,2.23379067959095
40.38873,20.54218,10412,1.57850952768232,0.00725833247154744,4.72749522676081,8.04380340616529,1.16514364810025,3.96272361607101e-05,1.48323044117595,9.53970016668176,0.935926201577038,1.92734468821688,8.29205759220903,4.10038039858973,4.43875957024546,34361.0081291783,0.792531034337543,3.56990511962836,12.9091811556072,0.864755210142926,0.699860319620365,2.19681846917592,14.5286239163415,0.2097197959016,3.65736461418864,34361.0081291783,0.9353496948274,2.0150934462876,12.7484467676636,2.19114042486796,0.942518930567285,2.01268988737144,12.6843345479898,2.32107252179143,2.22006324196717
40.77713,20.71611,10923,1.57185870049827,0.00662402256677639,4.676437927574,7.93001171422027,1.13975247002791,3.5371766137959e-05,1.45545270920221,9.25266972238676,0.907442158873995,2.02550322911117,8.47926532816474,3.58828959104568,4.41017258579736,33531.0953614576,0.768049271564755,3.92730416797595,12.8917529646251,0.660412359537808,0.681345413987514,2.06459499154679,14.4443501872503,0.174374833906376,3.66643339388982,33531.0953614576,0.930026632282322,2.01831728560699,12.8241465642513,2.10842328000815,0.939599879068641,2.01447359486119,12.7266117669666,2.27004377222366,2.20975929089417
40.46641,20.7509,11182,1.57550172237785,0.00668858165498081,4.41280948903506,8.07183164824779,1.11906237703364,3.6100938805105e-05,1.35885897083883,9.08884087440372,0.880816997670324,2.15446356588055,8.67993676943105,3.10222109162778,4.38210982645376,33842.2903751467,0.744786474764045,4.27356788158484,12.8354524721663,0.505268250506063,0.663770334640564,2.0299660918978,14.3407202214979,0.149530845036711,3.67930326674904,33842.2903751467,0.9234974624671,2.02173280546712,12.9081878710803,2.01756650604261,0.935956640942193,2.01645600636496,12.7749485467879,2.21263362607906,2.20693888873512
40.83539,20.66393,11646,1.59602230396982,0.00598769099302554,4.16478374673479,8.25218974111397,1.10470222118966,3.1464244406389e-05,1.25471048530736,9.01655966570199,0.859343088514536,2.28153580580441,8.79356823449781,2.73255476346468,4.36866252195425,31506.6835090188,0.724917739131084,4.54224479709251,12.7116482154276,0.412902327667554,0.648346946860014,2.12323496623466,14.2088709907859,0.135184526709322,3.69674141248106,31506.6835090188,0.91571494652673,2.02532552945304,13.0000783931021,1.91944634516545,0.931453280212221,2.01866643624799,12.8300083860482,2.14829851851599,2.21057515969652
40.46641,20.61175,11478,1.57366581662973,0.00619965763098626,4.12047588752225,8.28698379584493,1.09493443085979,3.37548294235951e-05,1.20253452396006,8.99209910038599,0.845049757651502,2.37244628287902,8.75842790725599,2.53665192706608,4.37884001851746,31583.8047910032,0.709927446167773,4.69492374981741,12.5148346844027,0.375895017252526,0.635828012253837,1.83039249086654,14.0401503682753,0.129919769699123,3.71963928580485,31583.8047910032,0.906661592602439,2.02908313013446,13.0986184866319,1.81511426407322,0.926088457046638,2.02105969476161,12.8906314560331,2.07837157801347,2.21683502744545
40.50525,20.54218,12009,1.601104942947,0.00595169197326272,3.75764889649306,8.59316323253819,1.08964746500255,3.15826225723149e-05,1.04285047757888,9.0568826655265,0.828688255429803,2.50507074898609,8.85323897112997,2.27685032001581,4.37233110282601,31880.378480746,0.69417052405343,4.9071080001544,12.3901872062747,0.31904682367043,0.62347543090118,2.10837642735738,13.8933404721768,0.121378514287962,3.74098734244977,31880.378480746,0.896353436872918,2.03295700445271,13.2019427191485,1.70582595420993,0.91975939075883,2.0236268116118,12.9567488291694,2.00262438742022,2.22503029825318
40.52467,20.43782,12439,1.61893598150672,0.00709815536262196,3.61896291444405,8.7316689402078,1.09393307320052,4.2092127691694e-05,0.940125008370424,9.16255927204553,0.82087821995001,2.56768021980822,8.76862076006865,2.21272123013509,4.39313119020438,36163.1406966778,0.683415582789169,4.99367866723984,12.2050315256801,0.310384918414407,0.613652488926663,2.06411833553644,13.7276462489584,0.117607921134882,3.7659176892127,36163.1406966778,0.884841583986979,2.03683996215668,13.3076295307049,1.59302676873397,0.912221812912744,2.02636178010625,13.0292779696295,1.91943107946635,2.23725630865274
40.31105,20.40303,11323,1.55488284605327,0.00669067623624746,3.73218840408648,8.63061645016606,1.08966689938717,3.75194369197685e-05,0.933977507369132,9.21600670824404,0.818081159290923,2.58017390395689,8.61977856324152,2.24479205392817,4.42545256086881,33344.0282185079,0.677190339082856,4.99261211498533,12.0024983712856,0.314413129485934,0.606777807747965,1.97559332533307,13.5326723466657,0.118469249885662,3.79511261916563,33344.0282185079,0.872211635366477,2.04052775204911,13.4128611982525,1.47830061682272,0.903913840866899,2.02897830255852,13.1025993136578,1.83442580089188,2.24473611246295
40.11685,20.15953,11370,1.50755744037179,0.00792962822021359,4.03660123611399,8.32983845818695,1.08155804211261,5.00198056583752e-05,1.01776831244676,9.18774113316879,0.817801770047748,2.56585983811508,8.44208401340414,2.33668755079928,4.46304387523325,35888.1887362568,0.674158997119406,4.96199076447503,11.7933572483716,0.335722823560799,0.602230383139228,2.14655064091017,13.3241806833095,0.120476804877916,3.82682816869286,35888.1887362568,0.858580867521279,2.04379020546628,13.5146166085825,1.36329349745777,0.895186694366006,2.03132230882951,13.1730906018276,1.75103349130907,2.2432936882814
40.04693,20.02734,11977,1.512791472491,0.00771285013153827,4.13979516607808,8.20182979852046,1.06764789021337,4.91660042143301e-05,1.1032372050077,9.09979045859506,0.81355755433563,2.58021115165105,8.37961393772232,2.34401697938744,4.48370451547112,36563.8124369455,0.671072939940723,4.96840964516366,11.6391610792713,0.337294117326704,0.598286868479232,1.96060706084742,13.1393378759554,0.119720531408051,3.85693085016283,36563.8124369455,0.844094288242913,2.04645145282336,13.609863891211,1.24962865252071,0.885370490141188,2.0335282758279,13.2452131078168,1.6630408410327,2.24346821291458
40.34212,19.99951,12298,1.52204283909132,0.00784664048339087,4.24676602384123,8.08164492635224,1.05290113153029,5.16535360712059e-05,1.21386986706714,8.99043238195328,0.80956614861777,2.5788381346816,8.30057539522671,2.37894773471369,4.50590307379722,37986.2398921093,0.669425038793944,4.94178259011616,11.4895032164387,0.348324116903946,0.596304994276651,1.81488821428404,12.9394078239593,0.124155411342525,3.889363309908,37986.2398921093,0.828920341623636,2.04840700161703,13.695727639893,1.13882756214262,0.874350149716968,2.03554777889096,13.3179067343462,1.5702620836849,2.2470622915823
40.58293,20.10039,11419,1.49902343813101,0.00621584760171705,4.10268179620622,8.1772643682381,1.03788627517851,3.42031803944305e-05,1.19528081672867,8.94226790104607,0.79920929827313,2.64743754826151,8.40631156541658,2.24831427751329,4.50025752477907,30856.3009082193,0.663989114059734,5.02889797831431,11.4332095588823,0.317899639995242,0.592635393386856,2.19229817643002,12.8039227512761,0.116902309706178,3.91472338348743,30856.3009082193,0.813245813533569,2.04965096814626,13.769620232768,1.03224411246261,0.862803565589368,2.03724481245847,13.3853109613823,1.47873493859584,2.24700857713537
40.89365,20.40303,11624,1.50535770031165,0.00601820040457741,3.94027948981452,8.3002137128295,1.0326324433239,3.31659716638856e-05,1.11464527481594,8.95704850797323,0.789122213350421,2.7255768025615,8.51595960496925,2.11353048110225,4.49247449974531,30738.9070059384,0.657231164094698,5.14240568495181,11.3986848197289,0.293449679272662,0.588500431242426,1.81617794687812,12.6898215712421,0.115525015687244,3.93792793990205,30738.9070059384,0.797269569737795,2.05021373222933,13.8293396400287,0.931016716226222,0.851093448471951,2.03857509801647,13.4449702508643,1.39094954947852,2.24100847952534
41.16553,20.82047,11656,1.51683769694879,0.00651317134386604,3.75677212354474,8.47781100868273,1.03189060708675,3.5928873919934e-05,1.01746530995211,9.00982156327587,0.78126846545247,2.78969438981005,8.5934790632002,2.00932879148004,4.48813056011508,33108.1482264343,0.650826118846693,5.22698203030385,11.3707738601141,0.27451331510678,0.584513803978982,2.14961679238622,12.5933913256987,0.111760414063994,3.95900203334502,33108.1482264343,0.781195126510108,2.05011528016213,13.8731481502169,0.836039218713287,0.838828099544572,2.03958222399417,13.4983840574196,1.3036991512865,2.23483820528157
41.86465,21.16834,11409,1.499002646968,0.00717545897379234,3.86885415738334,8.40165429242513,1.03364470411333,4.3208605969507e-05,1.01726271879612,9.04591526300852,0.780744543093299,2.76951199025743,8.50053410054796,2.06872318951172,4.50733428444215,34357.2739109347,0.648386463860444,5.20787015224013,11.2928764406737,0.288691190128903,0.582040993749657,1.93383264861511,12.4899497609225,0.112406778622046,3.981537471277,34357.2739109347,0.765221752766355,2.04937874265182,13.8998512346383,0.747947916185756,0.82632921750862,2.04021981194579,13.5434630314888,1.21912727765264,2.22695386964326
42.42395,21.6136,12704,1.54757612552843,0.00774006411272778,3.96422808850679,8.38170118228054,1.03501461043029,5.07282254633035e-05,1.06858071560948,9.05282050766933,0.782261715635792,2.72663439101622,8.38365110544329,2.16187735494304,4.52944157762722,38213.5363738174,0.64803656807597,5.16038563217693,11.2076665006819,0.308722992338916,0.581313855055857,1.97135774618841,12.367810930764,0.11816924347793,4.0054968936977,38213.5363738174,0.749535028341243,2.04801393761749,13.9088604127164,0.667125332474362,0.813031880489932,2.04048011429148,13.5811675156217,1.13342965698451,2.22450215754259
43.94649,22.1354,12223,1.55701422012812,0.00699180447464187,4.03056583814201,8.41508076163821,1.02970528955634,4.27213010093997e-05,1.1386878482397,9.05284993969367,0.783364242553904,2.68390988438592,8.29559213688515,2.24455958524643,4.54727310229826,34549.5827715546,0.649005634952547,5.09709938312594,11.1316528036487,0.323475896745225,0.580842080886135,2.04784135466236,12.2727026201541,0.116286132742502,4.02646854306888,34549.5827715546,0.734298813320117,2.04606433851894,13.9002141332592,0.593719401260877,0.799060418140201,2.04030870088948,13.6094141502674,1.04766406435842,2.22739441010359
48.77431,24.68178,12076,1.6247585192197,0.00581541229111764,3.80207132070969,8.82084699474571,1.02592400689179,3.23116117458533e-05,1.08220494864709,9.12899461328167,0.777507550054041,2.7309142670993,8.41222280262569,2.14740391228154,4.53562240755473,31101.234907434,0.646051659249394,5.16370613504723,11.1365543770675,0.296688013474117,0.579237995928198,2.0842027307595,12.2032601762467,0.115442913978801,4.04336014154011,31101.234907434,0.719650339776913,2.04355933647385,13.8745373140194,0.527675837306278,0.785454772433674,2.03968010497783,13.6256510234067,0.967983830662719,2.22641926254261
59.88648,29.65625,15040,1.97151236040747,0.00572096855512074,3.49912376894288,9.6865534442177,1.04903629350583,3.65415127680574e-05,1.02139957980131,9.37532447335071,0.777752135084926,2.71391214049858,8.36974227016522,2.22140683100995,4.54566318149728,35364.9734365802,0.645245514205068,5.15878648967759,11.0983083676533,0.312655351056807,0.578339640695158,1.94524595260077,12.141088637975,0.114917789092295,4.05941880701564,35364.9734365802,0.705698942290835,2.04052740894632,13.8329446551228,0.468777576905091,0.770451818323266,2.03845533045359,13.6304628614451,0.884164564796907,2.24073577877725
71.46084,34.24807,22202,2.9243568118025,0.00618592584496759,2.94442437558011,11.5933655709586,1.12831973727183,5.0123136880278e-05,0.98443717856567,10.0461479202672,0.793070442750368,2.54165799327255,8.00787145892636,2.6965977943484,4.60203304344939,47695.4685225643,0.652711408043348,4.91256363460124,10.9565498897471,0.41048556564584,0.58179376776305,2.09857081202221,12.0291433730246,0.127184020309607,4.08085589485109,47695.4685225643,0.692527166520848,2.0370334538082,13.7769242824542,0.416683649766843,0.750248880031161,2.03597336997258,13.6146242055397,0.777479675690832,2.3229665203715
80.00567,37.93544,22948,3.8358332584178,0.00499248469327802,2.0431337698122,14.3619917806863,1.24535397575365,3.92619098939516e-05,0.728846279800509,11.463226933362,0.815007524541904,2.37414439195297,7.64596743036497,3.40643902351406,4.66385877632325,46456.9813879346,0.664073857074716,4.58885740236754,10.838868769458,0.543042752531754,0.58791550833783,1.72413334246847,11.9056420712014,0.149295546277139,4.10232549316466,46456.9813879346,0.680192609816194,2.03321046409909,13.7082270262364,0.370963882002339,0.726688539674473,2.03220548188061,13.5622307328651,0.661345232639846,2.49247818803352
94.90087,43.39692,23950,5.07422764474754,0.00591959305024323,1.48389897646371,16.8771598878551,1.5097208162504,5.02382883073545e-05,0.400762616438806,13.5302904303908,0.854581820668517,2.21252656494741,7.19996258789276,4.56436302568832,4.74595006452412,53548.8735887913,0.680473535124621,4.18729597430986,10.7448680377223,0.799327391223769,0.596354320164359,2.15333726780561,11.8169414421094,0.181395201558537,4.1187043893378,53548.8735887913,0.668731138144409,2.02926880440129,13.6287461303583,0.331132890402625,0.70412279631251,2.02813538966282,13.4751337981605,0.557878585462198,2.67698592990429
105.7761,46.61468,26314,6.69666315747697,0.00557376299236462,1.2235183396587,18.9824667356741,2.04799450935689,4.76308790465989e-05,0.217446870280089,15.9308635328163,0.929744879259756,2.05238141480647,6.58167824916924,6.40011660217203,4.86242494755674,59748.7071097772,0.709755757335914,3.61448243231162,10.6183729272805,1.35955829796756,0.610504736862588,1.85447620421915,11.7711179656285,0.27169732327303,4.12979690573154,59748.7071097772,0.65816326265857,2.02537758662552,13.5403756159874,0.296689081469513,0.682389106220575,2.02323313381475,13.3526961871005,0.465001169157296,2.85553947975417
115.2104,49.24802,28447,8.40140286769942,0.00557162874952211,1.17926116590855,20.4653377573527,2.88118745981668,4.51875676316666e-05,0.157436451739362,18.2811963393286,1.05055922437936,1.90718713100966,5.84429113750924,8.87632714212449,5.00255496496843,66307.128172389,0.759530132264411,3.01786516747477,10.3648481360181,2.47822149203625,0.635093676451328,1.78468002283038,11.7985290770418,0.502963352835525,4.13274113108557,66307.128172389,0.648502899470364,2.02155889948333,13.4448904783392,0.267157562700114,0.661972994054455,2.01681213651719,13.1956465130121,0.383667441004937,3.03790667791684
120.011,49.99941,30682,10.0510030116285,0.00542070444074209,1.13426790664502,21.5845831251902,3.74602154397764,4.14564020731077e-05,0.133280683550292,20.2112806275061,1.19255347179727,1.8005739287337,5.15257602844232,11.5612424160456,5.13399564876615,69509.6425282789,0.828698647029773,2.59929258215923,9.94351505480676,4.23689043377166,0.672067142162984,1.80370013861279,11.9337715652727,0.990757984311402,4.12574946444696,69509.6425282789,0.639767435345158,2.01774361811141,13.3438968212189,0.242147072421349,0.644040724862444,2.00820654939149,13.0108841154278,0.317604367443276,3.22422271911394
118.9701,49.24802,30926,11.0006033523478,0.00598372730403279,1.15764297295684,22.159345473794,4.83452214721725,4.42624112933832e-05,0.113563938339689,21.7479623886009,1.36247369432598,1.70512271085851,4.59503269451971,14.0390466857443,5.23945754071292,75557.9111531956,0.910162990776357,2.37456798467869,9.42387387002861,6.40085945396214,0.719760400236528,1.79446519801745,12.079657850804,1.8637101030032,4.12255469911591,75557.9111531956,0.631990626507484,2.01376075665328,13.2388717758505,0.221467964885416,0.630239611201516,1.99618622427183,12.8159748686683,0.273627965818744,3.38903101280339
112.1109,45.74154,30720,10.3471659981671,0.00632890919816317,1.28338451163981,21.7201696041915,5.04856061654734,4.6704273410569e-05,0.12568725080505,22.452466669131,1.49338079840041,1.64356848474568,4.16297843733121,16.0669474112534,5.31896507144775,76839.2169060535,0.998590417180825,2.25024603444458,8.85318632356715,8.71101417026726,0.777194770598882,1.81678288662811,12.0869170899569,3.20083012363242,4.14227570303435,76839.2169060535,0.625240427927833,2.00933694973469,13.1312964705398,0.205390478759972,0.621743111138832,1.9804661586694,12.6317541470994,0.260920645848234,3.48562536654311
102.4553,40.85751,30737,8.9349842821464,0.00673339587101434,1.60007248946338,20.3439216523051,4.3384198592744,5.33242339003038e-05,0.188074659398934,22.1505367585075,1.57711698832225,1.60544700742273,3.82730646720492,17.4143792351467,5.37466862107768,76210.3634294148,1.09324884336001,2.1710162501108,8.26103419100609,10.8928334609029,0.844188522449366,1.87611497752746,11.9291093197652,4.90271186010443,4.18684180008126,76210.3634294148,0.619639638123328,2.00415171161738,13.0228331217448,0.195110583694557,0.619037178266192,1.96105759684972,12.4708066664307,0.293936361893938,3.51962060186464
94.81153,39.03469,30540,7.76622714166103,0.00870430292592651,2.05110227757483,18.951127052551,3.58820915000858,8.38832673941882e-05,0.31450227781554,21.1686725278081,1.6501372049693,1.5662119722771,3.5873005569462,17.9401167718726,5.40751187227058,83829.2362719269,1.19119885406832,2.10719777794122,7.70569046733606,12.6185822961511,0.919624236164723,1.97670318002521,11.5793576954864,6.76290391238354,4.25610569507822,83829.2362719269,0.615383549003324,1.99787278411823,12.9153958607363,0.19343079724871,0.622596606025582,1.93870783968954,12.3402059455698,0.39654871890979,3.52038056377478
88.37961,36.8501,29790,6.91258666270825,0.00961609167074944,2.40916174557301,17.9996611790511,3.05916154985501,9.98858740895159e-05,0.485398909756075,20.0254934612628,1.7034927723692,1.53786037943648,3.47404361270395,17.7618724097146,5.41582296383246,84699.0455085802,1.283490724104,2.04947120406397,7.25149822608416,13.6745992615447,0.99880387844015,2.05911813016594,11.1272264344394,8.44356548342305,4.33433480970941,84699.0455085802,0.61274942270827,1.99027481926833,12.8109780941208,0.205519019644141,0.632763896362378,1.91666487925612,12.2396373865263,0.597973500479301,3.49994536092434
81.2874,34.24807,26113,5.76919659367775,0.0102965909378834,2.75677913598629,17.0111558722981,2.75736264071199,0.000109024133462622,0.648238227996915,19.0029239828173,1.74683266263966,1.51109695466833,3.48467041081134,17.1767219770103,5.40362454044519,81673.625323013,1.35831452880835,2.00107561319239,6.98199237625171,14.0323799854393,1.0706865619228,2.01596283908698,10.7280629270569,9.62681153603661,4.39833178404368,81673.625323013,0.612094959396436,1.98139881541137,12.7112426720809,0.239431755893202,0.648527676178789,1.89971504254548,12.1642806447917,0.902885327996886,3.42036945662767
75.7721,32.16088,24983,5.09049517438072,0.0103864670615152,3.05627803477274,16.0596476166229,2.53628613682519,0.000110076373189139,0.844527718519748,17.9423995247699,1.76898511956389,1.4892099137161,3.60227212990537,16.3560795099175,5.37352946314907,80290.4313219522,1.41239188871843,1.96072747002383,6.88428244221512,13.8676745721477,1.1293387672989,1.94232997982779,10.4579461215257,10.2487574174645,4.43815056025388,80290.4313219522,0.613845036415846,1.97160271988537,12.6170061943911,0.306033905240918,0.668508134632723,1.88927385996231,12.1005421789415,1.29920241072893,3.29874634677348
70.37332,30.77985,24349,4.74750035293631,0.0104272894458398,3.08505669873789,15.4391494418994,2.46487436561203,0.000108099127839251,0.897918738521942,17.083730125888,1.77894099385434,1.46222144260344,3.77829385626318,15.4274563689912,5.33239588799353,77377.5523473551,1.44159658212195,1.92889744719461,6.96949524560046,13.3138601707849,1.16806695467429,1.99991929900898,10.3778348618879,10.3359301882201,4.44627820411307,77377.5523473551,0.618463059142128,1.96147592794613,12.5278563814021,0.418008821722798,0.693004643876182,1.8843778984349,12.0335895552043,1.79647212777638,3.19387215443343
